Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Energie moyenne journalière des consommations totales (Wh/jour);Energie moyenne journalière des consommations HTA télérelevées à courbe de charge (Wh/jour);Energie moyenne journalière des consommations totales profilées (Wh/jour);Energie moyenne journalière des consommations HTA profilées (Wh/jour);Energie moyenne journalière des consommations PME-PMI profilées (Wh/jour);Energie moyenne journalière des consommations professionnelles profilées (Wh/jour);Energie moyenne journalière des consommations résidentielles profilées (Wh/jour);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°Celcius);Température moyenne journalière normale lissée (°Celcius);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Energie moyenne journalière des consommations HTA totales (Wh/jour);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2016-09-22;9;34276358896.0;240028750.0;2091691677.0;33692704089.0;12699463520.0;20993240570.0;1559222328.0;4594858144.0;3974233352.0;10864926747.0;2055552745.0;1636861514.0;418691231.0;410626529.0;98984.0;17.0;16.7;292257007.0;989305842.0;307487125.0;14258685848.0;;773986646.0
2017-04-14;4;35877880000.0;642161854.0;2208720907.0;35991404738.0;11791463523.0;24199941214.0;1416155327.0;4805088700.0;4276440222.0;13702256965.0;3281576648.0;2685702896.0;595873752.0;571301191.0;783339.0;13.2;11.9;815685556.0;1263124504.0;317169150.0;13207618850.0;63;1202406721.0
2017-04-15;4;32417668188.0;1029377729.0;2245337902.0;32951731440.0;8838672972.0;24113058468.0;977201618.0;4031313342.0;3941605956.0;15162937553.0;4113354852.0;3517481201.0;595873650.0;571301089.0;783339.0;12.8;12.1;1967618528.0;941764262.0;304575967.0;9815874590.0;29;1203879874.0
2017-04-27;4;43524198458.0;722294000.0;2830943198.0;43412979557.0;12732359542.0;30680620015.0;1610692333.0;5432673498.0;5034644454.0;18602609730.0;3839150242.0;3298993375.0;540156867.0;516569147.0;122779.0;8.5;13.7;1640652361.0;1028019022.0;397131946.0;14343051875.0;45;1170247297.0
2017-04-28;4;42759098667.0;658216125.0;2765007258.0;42517661608.0;12222708443.0;30294953165.0;1541753855.0;5171878929.0;5029653887.0;18551666493.0;3581014212.0;2975199208.0;605815003.0;582120244.0;122779.0;8.7;13.8;1193913424.0;1248312528.0;399227887.0;13764462298.0;56;1138681989.0
2017-05-04;5;39144502688.0;430449125.0;2465868223.0;39297475922.0;12590893105.0;26706582816.0;1407842652.0;5150261658.0;4523795303.0;15624683203.0;3393823689.0;2878754451.0;515069238.0;490742651.0;122779.0;11.4;14.6;1108886806.0;1055407582.0;344533108.0;13998735757.0;46;1229384434.0
2017-05-11;5;35597187167.0;1297395458.0;2190221923.0;36276582419.0;12518322751.0;23758259668.0;1411357546.0;5019535415.0;4135614384.0;13191752322.0;4456581711.0;4054711618.0;401870093.0;381145470.0;121891.0;14.1;15.4;2373513444.0;770614206.0;289569077.0;13929680297.0;27;1312454060.0
2017-05-12;5;34117114063.0;1121602083.0;2076367300.0;35283369843.0;12146174822.0;23137195021.0;1373476081.0;4754551130.0;4122254882.0;12886912927.0;4644701069.0;4127282028.0;517419042.0;496646923.0;121891.0;14.8;15.5;2231939674.0;1069677396.0;280475906.0;13519650903.0;34;1343084002.0
2017-05-17;5;33090830500.0;927977563.0;2002352203.0;33850547572.0;12781638200.0;21068909372.0;1404470049.0;4523628983.0;3641063169.0;11499747171.0;3956798492.0;3235398910.0;721399583.0;700142799.0;121891.0;19.3;16.1;1393642618.0;1375094806.0;266751655.0;14186108249.0;56;1188061068.0
2017-05-25;5;26642189146.0;1641796208.0;1772123676.0;28369422680.0;9386101761.0;18983320918.0;1359677752.0;3066468079.0;2752291226.0;11804883861.0;5345526668.0;4477787667.0;867739001.0;847408581.0;118063.0;19.9;17.0;2429836931.0;1690086914.0;204373250.0;10745779513.0;95;1225602822.0
2017-05-30;5;33299571604.0;606786896.0;2018703755.0;33666124548.0;12932558466.0;20733566082.0;1428855631.0;4709243485.0;3649777955.0;10945689012.0;3269814060.0;2738284931.0;531529130.0;511995463.0;118311.0;21.1;17.6;1066106243.0;1065208255.0;277770466.0;14361414097.0;34;1138499562.0
2017-05-31;5;33518287292.0;446253625.0;2035581235.0;33617666223.0;12892303818.0;20725362405.0;1442593380.0;4678846621.0;3633432042.0;10970490362.0;2856755805.0;2230919514.0;625836291.0;606283142.0;118311.0;20.4;17.7;550733410.0;1140705746.0;275542014.0;14334897198.0;46;1165316650.0
2017-06-02;6;33237459167.0;486213875.0;2012575857.0;33580718127.0;12675391961.0;20905326166.0;1475365659.0;4685471193.0;3791617023.0;10952872291.0;3116079326.0;2382941979.0;733137347.0;716435962.0;118102.0;21.0;17.9;488010285.0;1419372393.0;274030633.0;14150757620.0;64;1208696650.0
2017-06-13;6;33913229563.0;607795250.0;2065083646.0;34463700056.0;13144354224.0;21319345832.0;1589099632.0;4996791249.0;3841820803.0;10891634148.0;3495185559.0;2733718750.0;761466809.0;743329226.0;122598.0;20.7;19.0;896015847.0;1479220518.0;271836170.0;14733453856.0;67;1119949194.0
2017-06-22;6;36406534000.0;1026685292.0;2252503375.0;37020006268.0;14088903735.0;22931102533.0;1667671059.0;5474828747.0;4123547900.0;11665054828.0;4200084176.0;3432126361.0;767957815.0;751809231.0;122663.0;26.1;19.8;1791244556.0;1465002606.0;307423241.0;15756574794.0;68;943837013.0
2017-07-03;7;31907541458.0;798009292.0;1973728877.0;32543324144.0;12140138770.0;20403185374.0;1411581914.0;4760310242.0;3402197893.0;10829095325.0;3685279729.0;3032115354.0;653164375.0;639957808.0;518273.0;18.7;20.7;1231518049.0;1341594170.0;277758874.0;13551720684.0;55;1112167511.0
2017-07-14;7;27498229083.0;1415630938.0;1885470267.0;28665458949.0;9459137383.0;19206321566.0;1536252076.0;3530028514.0;2866379005.0;11273661970.0;4718326858.0;4011729500.0;706597359.0;688071943.0;7049139.0;20.9;21.4;2322630819.0;1409676506.0;249995788.0;10995389459.0;66;986019533.0
2017-07-15;7;27702132604.0;827368313.0;1902632100.0;28430397830.0;8957468741.0;19472929090.0;993203744.0;4096735059.0;3368873554.0;11014116733.0;3714457564.0;2912126222.0;802331342.0;787105589.0;3760880.0;20.9;21.4;1134734368.0;1611816082.0;256191926.0;9950672485.0;78;967907114.0
2017-07-17;7;33424586854.0;656444854.0;2091201881.0;34052056345.0;12701901131.0;21350155214.0;1446945086.0;4990311285.0;3579127769.0;11333771075.0;3660037657.0;2862727486.0;797310170.0;782878009.0;3796385.0;22.9;21.5;1221896514.0;1539210051.0;284921430.0;14148846217.0;82;898931091.0
2017-07-18;7;34305243688.0;1285854792.0;2157762576.0;35483418164.0;13560983953.0;21922434212.0;1617348774.0;5182126415.0;3914850434.0;11208108589.0;4915249243.0;4112888333.0;802360910.0;786671765.0;5053100.0;24.3;21.5;2505894764.0;1551009057.0;293457399.0;15178332727.0;78;858345423.0
2017-07-23;7;25684762896.0;2091250438.0;1736436804.0;26819148521.0;7992073898.0;18827074623.0;818766128.0;3596042918.0;2912116530.0;11500149047.0;5182361470.0;4676813611.0;505547859.0;488683301.0;6218163.0;20.1;21.7;3165979840.0;1106643850.0;220288603.0;8810840026.0;34;909737781.0
2017-08-04;8;31730584083.0;1029634625.0;1957432490.0;32616101247.0;11053484604.0;21562616643.0;1421253756.0;4991369460.0;3783903375.0;11366090052.0;4180767012.0;3541023104.0;639743907.0;616703584.0;12274631.0;22.9;21.6;2000825521.0;1311263257.0;308182732.0;12474738360.0;55;868678233.0
2017-08-06;8;25433444479.0;748028896.0;1714870052.0;26132411760.0;7354273059.0;18778138700.0;764016951.0;3558654183.0;2992298574.0;11463168992.0;3402845037.0;2663859667.0;738985371.0;718543879.0;9686506.0;21.3;21.5;1050607354.0;1448753733.0;240978809.0;8118290010.0;72;903171589.0
2017-08-22;8;31993776292.0;549219021.0;1978115517.0;32371134958.0;11857826083.0;20513308876.0;1379566112.0;4708247239.0;3678582123.0;10746913402.0;3197607449.0;2479620799.0;717986650.0;694832571.0;12779070.0;21.3;20.4;969843618.0;1438639509.0;292914244.0;13237392195.0;87;789100045.0
2017-08-26;8;28972707604.0;512256479.0;2009525028.0;28955972591.0;9147038553.0;19808934037.0;868828896.0;3955160181.0;3543587803.0;11441357157.0;2779475728.0;2099895382.0;679580346.0;659200571.0;10004801.0;22.4;20.1;689731931.0;1284785210.0;274429234.0;10015867449.0;69;804943706.0
2017-09-01;9;32463815583.0;596277146.0;2012389112.0;32419126024.0;11909006109.0;20510119915.0;1392125118.0;4558447140.0;3834306046.0;10725241611.0;2869808878.0;2340952931.0;528855947.0;509641367.0;9022383.0;18.7;19.4;885100993.0;1113401638.0;305832179.0;13301131227.0;55;871269496.0
2017-09-03;9;26411348083.0;524642563.0;1795987503.0;26557914484.0;7638024819.0;18919889665.0;756248491.0;3304413426.0;3022696160.0;11836531588.0;2740376841.0;2282037208.0;458339633.0;442674291.0;6200497.0;17.2;19.2;860062243.0;1000415541.0;273180376.0;8394273310.0;40;879878898.0
2017-09-04;9;32674230708.0;399349104.0;2034046493.0;32501565742.0;11825012161.0;20676553581.0;1324070162.0;4565616245.0;3637835567.0;11149031607.0;2574313546.0;2101586299.0;472727247.0;457493180.0;6200497.0;18.2;19.0;741279340.0;1009319236.0;313582915.0;13149082323.0;44;823705962.0
2017-09-10;9;25981410250.0;2327936292.0;1760000483.0;27121219957.0;7610371980.0;19510847977.0;770875299.0;3274791826.0;3072016293.0;12393164559.0;5496487896.0;5060992840.0;435495056.0;418452813.0;7783812.0;16.0;18.3;3658056799.0;952138674.0;268741415.0;8381247279.0;49;886229979.0
2017-09-15;9;34569373292.0;548867438.0;2176770101.0;34364695226.0;12016254960.0;22348440267.0;1533486927.0;4768549277.0;4206655678.0;11839748384.0;2863816356.0;2445207847.0;418608508.0;398908080.0;10748405.0;14.7;17.7;1152150333.0;777151573.0;342856882.0;13549741887.0;51;934435984.0
2016-12-27;12;48220539583.0;599294188.0;3252228357.0;48545177634.0;9871107371.0;38674070262.0;1739293117.0;6576516074.0;6438015754.0;23920245318.0;4696797937.0;4517349354.0;179448582.0;164797857.0;1408247.0;6.8;4.9;1823541944.0;448381510.0;520637341.0;11610400488.0;;2424874378.0
2016-12-19;12;56087346521.0;408622000.0;4019878167.0;55217609278.0;12588317664.0;42629291614.0;1795224395.0;6943101790.0;6533104758.0;27357860671.0;4129780537.0;3951098361.0;178682176.0;162448107.0;1730235.0;4.5;5.2;1235272125.0;245364628.0;571017613.0;14383542059.0;;2649143673.0
2017-01-24;1;65701229729.0;420690125.0;5046366269.0;63798580603.0;14137625598.0;49660955005.0;2215333520.0;8283375804.0;7909616013.0;31252629667.0;4229092857.0;3991026042.0;238066816.0;223311138.0;82237.0;0.5;5.3;928543958.0;598293020.0;664685590.0;16352959118.0;;2701213087.0
2016-12-15;12;53298110333.0;608159229.0;3735386010.0;53152107065.0;13402151477.0;39749955588.0;1770827420.0;6649239865.0;6653710167.0;24676178135.0;4755640680.0;4584857708.0;170782972.0;154416049.0;904370.0;6.2;5.5;1998440743.0;299634618.0;558098709.0;15172978897.0;;2457565145.0
2017-02-19;2;41818412500.0;450977021.0;3072081146.0;42442785475.0;8379049210.0;34063736265.0;1037192271.0;4609546173.0;4893742700.0;23523255121.0;4619375598.0;4306187042.0;313188556.0;292510256.0;107653.0;7.8;6.8;1118795847.0;749754471.0;471944456.0;9416241481.0;;2748805934.0
2016-12-12;12;52456553250.0;399134604.0;3658203035.0;51943033288.0;12866173010.0;39076860278.0;1772238119.0;6691384777.0;6083150243.0;24530087139.0;4089251617.0;3918756194.0;170495423.0;154128493.0;904370.0;6.2;5.8;1273665701.0;407063972.0;545433941.0;14638411129.0;;2408521770.0
2017-02-09;2;55516329667.0;505060063.0;3955755486.0;55410903966.0;13573792195.0;41837111771.0;1914433086.0;6991422322.0;6897998146.0;26033258218.0;4918381529.0;4649995361.0;268386168.0;248053357.0;107653.0;5.6;6.2;1493581743.0;549504753.0;562991682.0;15488225281.0;;2872782637.0
2017-01-10;1;57433640188.0;688631188.0;4156166950.0;56998308656.0;13597592181.0;43400716475.0;1992198814.0;7406215214.0;6936797426.0;27065505021.0;5001648395.0;4817236250.0;184412145.0;170075176.0;82237.0;4.3;4.8;2247878535.0;268347454.0;592181788.0;15589790995.0;;2483785878.0
2017-02-17;2;46895654375.0;278991125.0;3129158220.0;47129850199.0;12541203589.0;34588646610.0;1650982381.0;6007973056.0;5744204487.0;21185486686.0;4132910616.0;3818649931.0;314260686.0;293562560.0;107653.0;8.7;6.7;539686986.0;765429574.0;490565447.0;14192185970.0;;2825915938.0
2017-02-15;2;46213096750.0;807238313.0;3067047274.0;47429070097.0;12975757866.0;34453312231.0;1775196011.0;6192642660.0;5756006276.0;20729467285.0;5570282431.0;5256568431.0;313714001.0;293015826.0;107653.0;9.3;6.5;2129933160.0;643554805.0;480023498.0;14750953877.0;;2795416863.0
2017-04-11;4;35819679354.0;835633563.0;2205337109.0;36138822575.0;12382903566.0;23755919008.0;1479971913.0;5053758399.0;4224069398.0;12998119298.0;3686903586.0;3091268917.0;595634669.0;571087109.0;783339.0;13.5;11.6;1256437278.0;1222552845.0;326789694.0;13862875479.0;73;1207639344.0
2017-04-01;4;33332053979.0;611773521.0;2324044005.0;33865158972.0;8835503259.0;25029655713.0;1031334763.0;4325987640.0;4113269013.0;15559064298.0;3782169591.0;3231067326.0;551102265.0;528636274.0;122791.0;12.9;10.3;1407572292.0;831568274.0;313247073.0;9866838022.0;28;1542510019.0
2017-04-05;4;37598872729.0;1454720500.0;2343840148.0;38691864060.0;12492974556.0;26198889504.0;1569131767.0;5301056780.0;4533743018.0;14794957939.0;5229329865.0;4652742444.0;576587421.0;552530010.0;783339.0;12.5;10.8;2857638625.0;1107317510.0;337777887.0;14062106323.0;56;1264027341.0
2017-04-08;4;31779978146.0;596889479.0;2191341434.0;32170652214.0;8909854709.0;23260797505.0;946892611.0;3965715494.0;3820038169.0;14528151231.0;3479299880.0;2907511021.0;571788859.0;547731634.0;783339.0;13.2;11.2;940136556.0;1311469301.0;300394900.0;9856747320.0;100;1227346149.0
2017-04-04;4;37896570438.0;814615667.0;2366916186.0;38240656686.0;12492054510.0;25748602176.0;1559570390.0;5397129449.0;4533547697.0;14258354640.0;3873464625.0;3302712076.0;570752549.0;546718522.0;783339.0;12.8;10.7;1431701125.0;1171850314.0;347846524.0;14051624900.0;55;1269583631.0
2014-01-18;1;45774346229.0;1148682458.0;3430575093.0;46262509470.0;9744632771.0;36517876699.0;1347199700.0;4829475392.0;5707031962.0;24634169644.0;5567450749.0;5423079222.0;144371527.0;112401845.0;2554523.0;7.5;5.1;2926760972.0;167344954.0;500029956.0;11091832471.0;;2473341899.0
2014-01-28;1;55390723917.0;1137160917.0;3952437683.0;55616714060.0;13982287779.0;41634426281.0;2386077465.0;6738060979.0;7023317683.0;25486970154.0;5892067625.0;5712304337.0;179763287.0;147035254.0;2554439.0;5.8;5.5;3165319860.0;270075906.0;576478881.0;16368365244.0;;2456667511.0
2014-01-13;1;50015109063.0;600909958.0;3408836346.0;50177280926.0;12971242702.0;37206038224.0;2036951672.0;6045671334.0;6006130164.0;23117285054.0;4686932886.0;4542246732.0;144686154.0;112728765.0;2543305.0;7.7;4.9;2075152258.0;159144088.0;515014718.0;15008194374.0;;2452633362.0
2014-01-16;1;51006722875.0;1587371438.0;3500410346.0;51963810431.0;13638616518.0;38325193913.0;2091665227.0;5933617967.0;6462536987.0;23837373732.0;6559594532.0;6415216149.0;144378383.0;112409333.0;2553954.0;7.4;5.0;3943903371.0;170941176.0;514725192.0;15730281745.0;;2444747263.0
2014-10-21;10;35078078979.0;2420534417.0;2201931996.0;35911475178.0;12926463451.0;22985011728.0;1658856303.0;4473484899.0;4439820704.0;12412849822.0;5780153349.0;5530876674.0;249276675.0;234767339.0;2002731.0;16.4;12.8;4511341235.0;459436530.0;324290736.0;14585319754.0;;809381279.0
2014-10-27;10;37742011833.0;250491042.0;2419266411.0;36794591311.0;11991517951.0;24803073361.0;1540257949.0;4607697067.0;4445492065.0;14209626279.0;2090359056.0;1865505410.0;224853646.0;208899101.0;2002827.0;13.3;11.9;828801068.0;473639789.0;368022125.0;13531775900.0;;787917329.0
2014-10-15;10;37227031708.0;229797792.0;2377146921.0;36394177222.0;12924090131.0;23470087091.0;1656527945.0;4666743465.0;4469398970.0;12677416711.0;2131831150.0;1856256667.0;275574484.0;262606228.0;2001962.0;15.2;13.6;817967998.0;474455693.0;357740923.0;14580618076.0;;839407804.0
2014-10-18;10;29919338313.0;895734521.0;2073141109.0;30125304111.0;9291140466.0;20834163645.0;959471690.0;3478990291.0;3718360985.0;12677340679.0;3453864067.0;3177776563.0;276087505.0;263128832.0;2003241.0;17.4;13.2;2015059960.0;592694259.0;279022639.0;10250612156.0;;846111322.0
2014-10-30;10;38531689042.0;246656854.0;2479512823.0;37694255287.0;12724585542.0;24969669745.0;1684604922.0;4674949904.0;4731313016.0;13878801902.0;2265133569.0;2039830597.0;225302971.0;209395284.0;2002889.0;13.6;11.5;905412226.0;516524971.0;376397646.0;14409190464.0;;843191143.0
2014-11-05;11;43015536146.0;432876896.0;2881737025.0;42848225605.0;13066141697.0;29782083908.0;1899689389.0;5519214554.0;5263295846.0;17099884118.0;3560200930.0;3372112215.0;188088714.0;170478843.0;2650423.0;10.9;10.6;1191733544.0;317677400.0;412897548.0;14965831086.0;;2050781968.0
2014-10-16;10;36354149729.0;733449271.0;2305426166.0;36244075605.0;12997801333.0;23246274271.0;1732645975.0;4754117716.0;4523264314.0;12236246266.0;3265842764.0;2990032583.0;275810181.0;262851683.0;2003192.0;15.8;13.5;1965051550.0;469752232.0;337041452.0;14730447308.0;;831043761.0
2014-09-15;9;33735918583.0;245749188.0;2101844738.0;33103426251.0;12315046750.0;20788379501.0;1522936880.0;4406447656.0;3753301216.0;11105693749.0;2020666386.0;1637416208.0;383250177.0;372613798.0;1623689.0;19.0;17.7;611001957.0;678780332.0;305564791.0;13837983630.0;;730889437.0
2014-09-22;9;32923224208.0;548900646.0;2037923615.0;32873903605.0;12102614959.0;20771288646.0;1510519080.0;4347816033.0;3788457486.0;11124496047.0;2832331415.0;2474536875.0;357794540.0;347327098.0;1623844.0;17.9;16.7;1346868743.0;707113206.0;294827757.0;13613134039.0;;778340275.0
2014-09-20;9;29972802542.0;241243479.0;2077951192.0;29269345439.0;9457576027.0;19811769412.0;976016747.0;3533925717.0;3676810417.0;11625016531.0;1887011805.0;1502932368.0;384079437.0;373430229.0;1623815.0;20.4;17.0;373994898.0;721090545.0;271274236.0;10433592774.0;;791937292.0
2014-12-11;12;51227579104.0;2407105979.0;3671635476.0;52506186262.0;13543037021.0;38963149240.0;2115051507.0;6224670989.0;6672737885.0;23950688859.0;7854250238.0;7725291160.0;128959078.0;102778170.0;3448819.0;6.8;5.8;5179495202.0;240248207.0;496901625.0;15658088528.0;;2434512072.0
2014-11-23;11;34868540688.0;908248938.0;2518665023.0;35524741782.0;8076854820.0;27447886962.0;1050882824.0;3785662788.0;4190127839.0;18421213512.0;4456276833.0;4307163125.0;149113708.0;129504427.0;2771047.0;11.8;7.9;2022817371.0;239820761.0;373161778.0;9127737644.0;;2193629286.0
2014-11-18;11;46443180958.0;194450708.0;3199207854.0;45556092630.0;13295620770.0;32260471860.0;2007923234.0;5703008577.0;5677348282.0;18872191768.0;2966550527.0;2817474083.0;149076444.0;129469569.0;2770443.0;9.4;8.7;428562795.0;323134294.0;459980292.0;15303544004.0;;2214836735.0
2014-12-07;12;47723167396.0;691778979.0;3771652726.0;47466090755.0;8984712153.0;38481378602.0;1303511580.0;4415320750.0;5344310297.0;27418235974.0;4713676579.0;4579726208.0;133950371.0;108172139.0;3447900.0;5.4;6.2;2067999719.0;280277184.0;507321514.0;10288223733.0;;2365405861.0
2014-12-15;12;52003609292.0;481385563.0;3761430025.0;51386383560.0;12792273368.0;38594110192.0;2022962764.0;6149511480.0;6150182643.0;24271453305.0;4149570717.0;4025830924.0;123739794.0;98476057.0;3448819.0;6.8;5.5;1515568876.0;200287242.0;523980861.0;14815236132.0;;2433718175.0
2014-11-14;11;42936336792.0;1064682167.0;2872683033.0;43399808883.0;12796121755.0;30603687128.0;1832927284.0;5252788507.0;5382112552.0;18135858785.0;4820488695.0;4654710792.0;165777903.0;147179854.0;2765515.0;10.9;9.2;2468068826.0;213146570.0;419651403.0;14629049039.0;;2139264402.0
2014-11-24;11;42160052708.0;488682708.0;2809846148.0;42394727536.0;12483886201.0;29910841335.0;1917643012.0;5630624600.0;5101691023.0;17260882700.0;3939171080.0;3800802507.0;138368573.0;118287581.0;2771047.0;11.7;7.8;1530974764.0;199080889.0;405967396.0;14401529213.0;;2209109593.0
2014-11-26;11;44351472333.0;205163354.0;3005480120.0;43648068391.0;13181301539.0;30466766852.0;1928311967.0;5637556017.0;5378294941.0;17522603926.0;2941977845.0;2803129292.0;138848553.0;118820345.0;2771629.0;11.4;7.5;545080674.0;170119726.0;434738312.0;15109613506.0;;2226763415.0
2014-12-02;12;51841543292.0;347115438.0;3745489615.0;50971981916.0;13516072530.0;37455909386.0;2181013771.0;6255807678.0;6471584182.0;22547503754.0;3744408942.0;3608251160.0;136157782.0;107656067.0;3447978.0;7.2;6.8;1201519112.0;190506668.0;521365264.0;15697086301.0;;2352375514.0
2014-12-06;12;48934501083.0;459065104.0;3898813893.0;48173244649.0;9967389387.0;38205855262.0;1442795669.0;5051881393.0;5903383779.0;25807794421.0;4095947702.0;3961994326.0;133953376.0;108175549.0;3447900.0;5.6;6.3;1514264727.0;192668656.0;499325139.0;11410185056.0;;2389019134.0
2014-08-31;8;26250104271.0;727354417.0;1757642747.0;26507186454.0;7742036810.0;18765149643.0;872180186.0;3231537766.0;3146901713.0;11514529979.0;2989300527.0;2568379194.0;420921333.0;402406348.0;1654770.0;18.7;19.5;1266479560.0;844837998.0;247221180.0;8614216996.0;;877979409.0
2014-08-11;8;28169503646.0;1281144229.0;1687237049.0;29170068075.0;9592042194.0;19578025881.0;1380239984.0;4204084128.0;3516134418.0;10477567351.0;4208126429.0;3757639889.0;450486540.0;431383681.0;1656641.0;20.0;21.3;2399321489.0;785181411.0;239180722.0;10972282178.0;;1023607024.0
2014-08-20;8;30815281167.0;331396229.0;1872982914.0;30633242999.0;10692684660.0;19940558339.0;1527616079.0;4291444931.0;3733400208.0;10388097121.0;2309722663.0;1874022660.0;435700004.0;416868267.0;1655632.0;16.9;20.6;558263268.0;776325360.0;287381687.0;12220300739.0;;975122050.0
